Customer ID,Age,Income,Education,Country,Customer Segment,Average Spend,Purchases,Response Rate
2028,73,23272.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2029,77,49912.00,Master,United States,Low Value,14.33,4,0.1667
2030,41,7500.00,2n Cycle,Australia,Low Value,28.66,2,0.1667
2031,79,68117.00,PhD,Canada,Low Value,14.33,4,0.1667
2032,71,67225.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2033,50,17649.00,Graduation,United Kingdom,Low Value,21.50,4,0.1667
2034,51,55914.00,Graduation,United States,Low Value,43.00,2,0.1667
2035,42,40059.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2036,76,60905.00,Graduation,United States,Low Value,28.66,2,0.1667
2037,49,75330.00,Graduation,United States,Low Value,21.50,4,0.1667
2038,75,60689.00,Graduation,United States,Low Value,14.33,4,0.1667
2039,42,38680.00,Graduation,United States,Low Value,14.33,4,0.1667
2040,44,61416.00,Graduation,Canada,Low Value,14.33,4,0.1667
2041,35,49767.00,Graduation,Germany,Low Value,28.66,2,0.1667
2042,56,83273.00,Graduation,Canada,Low Value,14.33,4,0.1667
2043,45,29009.00,Graduation,Germany,Low Value,28.66,2,0.1667
2044,47,45057.00,Master,Australia,Low Value,28.66,2,0.1667
2045,55,37150.00,Graduation,United States,Low Value,43.00,2,0.1667
2046,56,43020.00,Graduation,Australia,Low Value,43.00,2,0.1667
2047,67,53154.00,Graduation,Germany,Low Value,21.50,4,0.1667
2048,53,65308.00,Graduation,United Kingdom,Low Value,21.50,4,0.1667
2049,56,76467.00,Graduation,Germany,Low Value,14.33,4,0.1667
2050,79,81044.00,2n Cycle,United Kingdom,Low Value,14.33,4,0.1667
2051,75,32871.00,Graduation,Canada,Low Value,14.33,4,0.1667
2052,51,55801.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2053,67,76320.00,Graduation,Canada,Low Value,28.66,2,0.1667
2054,71,36927.00,Master,Germany,Low Value,28.66,2,0.1667
2055,73,48794.00,Graduation,Canada,Low Value,21.50,4,0.1667
2056,61,23478.00,Graduation,Germany,Low Value,14.33,4,0.1667
2057,53,71128.00,Graduation,Australia,Low Value,21.50,4,0.1667
2058,50,70179.00,PhD,United States,Low Value,14.33,4,0.1667
2059,76,59462.00,Graduation,Australia,Low Value,28.66,2,0.1667
2060,57,0.00,Master,Germany,Low Value,14.33,4,0.1667
2061,57,38361.00,Graduation,Germany,Low Value,28.66,2,0.1667
2062,45,0.00,PhD,United Kingdom,Low Value,14.33,4,0.1667
2063,44,70038.00,PhD,Germany,Low Value,14.33,4,0.1667
2064,48,42554.00,Graduation,Canada,Low Value,28.66,2,0.1667
2065,52,67445.00,Graduation,Canada,Low Value,21.50,4,0.1667
2066,75,67046.00,Graduation,Australia,Low Value,21.50,4,0.1667
2067,78,42192.00,Graduation,Australia,Low Value,43.00,2,0.1667
2068,74,77610.00,PhD,United States,Low Value,21.50,4,0.1667
2069,42,31761.00,Graduation,United States,Low Value,28.66,2,0.1667
2070,47,34350.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2071,77,54591.00,Graduation,Germany,Low Value,43.00,2,0.1667
2072,70,71866.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2073,57,25293.00,Graduation,United States,Low Value,21.50,4,0.1667
2074,39,42000.00,PhD,Australia,Low Value,43.00,2,0.1667
2075,43,69520.00,Graduation,United States,Low Value,28.66,2,0.1667
2076,56,64713.00,Graduation,Canada,Low Value,43.00,2,0.1667
2077,49,27889.00,Master,Germany,Low Value,14.33,4,0.1667
2078,66,22123.00,Basic,Canada,Low Value,21.50,4,0.1667
2079,55,0.00,Graduation,Germany,Low Value,43.00,2,0.1667
2080,72,0.00,Master,Canada,Low Value,28.66,2,0.1667
2081,53,27803.00,Graduation,United Kingdom,Low Value,21.50,4,0.1667
2082,71,0.00,Graduation,United States,Low Value,21.50,4,0.1667
2083,66,51651.00,Graduation,United States,Low Value,43.00,2,0.1667
2084,38,68487.00,Graduation,Australia,Low Value,43.00,2,0.1667
2085,83,0.00,Master,United States,Low Value,21.50,4,0.1667
2086,57,56796.00,Graduation,Australia,Low Value,21.50,4,0.1667
2087,34,87000.00,2n Cycle,United States,Low Value,43.00,2,0.1667
2088,67,79823.00,Graduation,Australia,Low Value,21.50,4,0.1667
2089,46,30828.00,Graduation,Australia,Low Value,14.33,4,0.1667
2090,55,34109.00,Master,Australia,Low Value,14.33,4,0.1667
2091,52,53367.00,Master,United Kingdom,Low Value,21.50,4,0.1667
2092,57,22390.00,Basic,United States,Low Value,21.50,4,0.1667
2093,50,71322.00,Graduation,Canada,Low Value,14.33,4,0.1667
2094,33,79244.00,Graduation,Germany,Low Value,28.66,2,0.1667
2095,77,49912.00,Master,Australia,Low Value,43.00,2,0.1667
2096,76,48699.00,PhD,United Kingdom,Low Value,28.66,2,0.1667
2097,51,80144.00,Graduation,Australia,Low Value,43.00,2,0.1667
2098,70,54252.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2099,50,81929.00,Master,United States,Low Value,28.66,2,0.1667
2100,51,76068.00,Graduation,Canada,Low Value,43.00,2,0.1667
2101,50,53204.00,Master,Germany,Low Value,28.66,2,0.1667
2102,77,67911.00,PhD,United Kingdom,Low Value,14.33,4,0.1667
2103,42,14796.00,2n Cycle,Germany,Low Value,43.00,2,0.1667
2104,52,78128.00,PhD,United Kingdom,Low Value,14.33,4,0.1667
2105,54,14188.00,Basic,United States,Low Value,28.66,2,0.1667
2106,40,20425.00,Basic,Canada,Low Value,43.00,2,0.1667
2107,64,58646.00,Master,Australia,Low Value,28.66,2,0.1667
2108,56,72967.00,Graduation,Canada,Low Value,21.50,4,0.1667
2109,77,48150.00,Master,Australia,Low Value,21.50,4,0.1667
2110,65,82332.00,Graduation,Australia,Low Value,14.33,4,0.1667
2111,71,58275.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2112,45,44953.00,PhD,Canada,Low Value,21.50,4,0.1667
2113,73,34587.00,Graduation,Germany,Low Value,21.50,4,0.1667
2114,52,43018.00,Master,United Kingdom,Low Value,43.00,2,0.1667
2115,72,45736.00,Master,Australia,Low Value,28.66,2,0.1667
2116,57,66476.00,Master,Germany,Low Value,28.66,2,0.1667
2117,45,27733.00,2n Cycle,Germany,Low Value,28.66,2,0.1667
2118,74,69805.00,PhD,Canada,Low Value,14.33,4,0.1667
2119,64,72217.00,Master,Germany,Low Value,43.00,2,0.1667
2120,55,25818.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2121,50,37509.00,Master,United Kingdom,Low Value,14.33,4,0.1667
2122,50,25176.00,2n Cycle,United Kingdom,Low Value,28.66,2,0.1667
2123,46,43586.00,Graduation,Germany,Low Value,28.66,2,0.1667
2124,70,53230.00,2n Cycle,Canada,Low Value,14.33,4,0.1667
2125,69,50116.00,Graduation,Germany,Low Value,21.50,4,0.1667
2126,54,84906.00,Graduation,Australia,Low Value,21.50,4,0.1667
2127,60,61286.00,Graduation,Australia,Low Value,43.00,2,0.1667
2128,40,82333.00,PhD,Germany,Low Value,14.33,4,0.1667
2129,61,65220.00,PhD,United Kingdom,Low Value,28.66,2,0.1667
2130,52,33590.00,Graduation,United Kingdom,Low Value,28.66,2,0.1667
2131,50,30992.00,Graduation,United States,Low Value,21.50,4,0.1667
2132,50,72309.00,Master,Germany,Low Value,21.50,4,0.1667
2133,77,156924.00,PhD,Germany,Low Value,43.00,2,0.1667
2134,46,16005.00,Basic,United States,Low Value,14.33,4,0.1667
2135,69,65487.00,Master,United Kingdom,Low Value,21.50,4,0.1667
2136,61,58692.00,Graduation,United States,Low Value,28.66,2,0.1667
2137,57,40590.00,Graduation,Canada,Low Value,43.00,2,0.1667
2138,56,20587.00,Graduation,Australia,Low Value,21.50,4,0.1667
2139,72,62637.00,Master,Germany,Low Value,21.50,4,0.1667
2140,60,29435.00,Master,Australia,Low Value,21.50,4,0.1667
2141,52,19346.00,Graduation,United States,Low Value,21.50,4,0.1667
2142,55,35788.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2143,58,36997.00,Graduation,United States,Low Value,28.66,2,0.1667
2144,69,23539.00,Graduation,Canada,Low Value,43.00,2,0.1667
2145,53,65333.00,Graduation,United States,Low Value,21.50,4,0.1667
2146,69,78499.00,Graduation,Australia,Low Value,28.66,2,0.1667
2147,55,29732.00,PhD,United Kingdom,Low Value,43.00,2,0.1667
2148,66,41275.00,Master,Australia,Low Value,21.50,4,0.1667
2149,53,63516.00,PhD,Australia,Low Value,14.33,4,0.1667
2150,64,42769.00,PhD,Canada,Low Value,43.00,2,0.1667
2151,68,49572.00,Master,United States,Low Value,43.00,2,0.1667
2152,54,69209.00,Graduation,Germany,Low Value,28.66,2,0.1667
2153,50,17148.00,Graduation,Germany,Low Value,14.33,4,0.1667
2154,57,40590.00,Graduation,Germany,Low Value,21.50,4,0.1667
2155,50,30560.00,Master,Australia,Low Value,21.50,4,0.1667
2156,43,32146.00,2n Cycle,Australia,Low Value,43.00,2,0.1667
2157,62,41713.00,2n Cycle,United Kingdom,Low Value,14.33,4,0.1667
2158,51,34176.00,Master,Canada,Low Value,14.33,4,0.1667
2159,71,58482.00,PhD,United Kingdom,Low Value,21.50,4,0.1667
2160,61,59686.00,Graduation,Canada,Low Value,43.00,2,0.1667
2161,62,60896.00,PhD,United States,Low Value,21.50,4,0.1667
2162,46,62994.00,Graduation,Germany,Low Value,28.66,2,0.1667
2163,69,47320.00,Graduation,Australia,Low Value,21.50,4,0.1667
2164,77,74859.00,2n Cycle,Australia,Low Value,43.00,2,0.1667
2165,34,15253.00,Basic,Germany,Low Value,14.33,4,0.1667
2166,52,31560.00,PhD,Germany,Low Value,28.66,2,0.1667
2167,72,72071.00,Graduation,Canada,Low Value,14.33,4,0.1667
2168,36,91172.00,Master,Canada,Low Value,28.66,2,0.1667
2169,42,90000.00,Graduation,Canada,Low Value,28.66,2,0.1667
2170,45,41967.00,Graduation,United States,Low Value,14.33,4,0.1667
2171,61,69263.00,Graduation,United States,Low Value,14.33,4,0.1667
2172,56,65706.00,2n Cycle,United Kingdom,Low Value,28.66,2,0.1667
2173,51,60934.00,Graduation,Germany,Low Value,14.33,4,0.1667
2174,75,71965.00,Graduation,Canada,Low Value,28.66,2,0.1667
2175,71,65210.00,Graduation,Germany,Low Value,21.50,4,0.1667
2176,51,79174.00,PhD,Canada,Low Value,43.00,2,0.1667
2177,59,81380.00,Master,United States,Low Value,28.66,2,0.1667
2178,53,48432.00,PhD,Germany,Low Value,43.00,2,0.1667
2179,55,52914.00,Graduation,Germany,Low Value,43.00,2,0.1667
2180,71,38946.00,Graduation,Australia,Low Value,28.66,2,0.1667
2181,52,26067.00,Graduation,United States,Low Value,43.00,2,0.1667
2182,54,44325.00,PhD,Germany,Low Value,43.00,2,0.1667
2183,62,42523.00,Graduation,United States,Low Value,14.33,4,0.1667
2184,48,26487.00,Basic,United Kingdom,Low Value,14.33,4,0.1667
2185,69,53233.00,2n Cycle,Germany,Low Value,21.50,4,0.1667
2186,66,67716.00,Graduation,United Kingdom,Low Value,28.66,2,0.1667
2187,54,76234.00,Master,Germany,Low Value,28.66,2,0.1667
2188,70,84117.00,PhD,United States,Low Value,14.33,4,0.1667
2189,69,65487.00,Master,Australia,Low Value,43.00,2,0.1667
2190,54,25224.00,Basic,Germany,Low Value,28.66,2,0.1667
2191,43,89616.00,Master,Canada,Low Value,28.66,2,0.1667
2192,55,40851.00,Graduation,Canada,Low Value,28.66,2,0.1667
2193,79,27469.00,Graduation,Canada,Low Value,43.00,2,0.1667
2194,69,82347.00,2n Cycle,Australia,Low Value,21.50,4,0.1667
2195,69,73803.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2196,74,8820.00,Master,United States,Low Value,28.66,2,0.1667
2197,52,43322.00,Graduation,Germany,Low Value,28.66,2,0.1667
2198,53,55593.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2199,72,50501.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2200,51,37085.00,Graduation,Germany,Low Value,21.50,4,0.1667
2201,36,16185.00,Basic,Canada,Low Value,14.33,4,0.1667
2202,57,57731.00,Graduation,Australia,Low Value,21.50,4,0.1667
2203,53,48432.00,PhD,United States,Low Value,43.00,2,0.1667
2204,48,73807.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2205,36,18929.00,Graduation,Germany,Low Value,21.50,4,0.1667
2206,58,35893.00,Graduation,Germany,Low Value,43.00,2,0.1667
2207,46,61014.00,Graduation,Germany,Low Value,21.50,4,0.1667
2208,72,32144.00,Graduation,Canada,Low Value,28.66,2,0.1667
2209,63,14918.00,Basic,United States,Low Value,28.66,2,0.1667
2210,63,45146.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2211,71,41769.00,2n Cycle,United States,Low Value,14.33,4,0.1667
2212,45,88325.00,Graduation,Canada,Low Value,21.50,4,0.1667
2213,76,38054.00,Master,United Kingdom,Low Value,43.00,2,0.1667
2214,31,80617.00,2n Cycle,United Kingdom,Low Value,14.33,4,0.1667
2215,50,5305.00,Graduation,Germany,Low Value,21.50,4,0.1667
2216,72,36807.00,Graduation,Australia,Low Value,43.00,2,0.1667
2217,43,28427.00,Graduation,Canada,Low Value,21.50,4,0.1667
2218,78,82032.00,PhD,Germany,Low Value,14.33,4,0.1667
2219,48,22775.00,Graduation,Canada,Low Value,28.66,2,0.1667
2220,41,40101.00,Master,Germany,Low Value,28.66,2,0.1667
2221,47,58025.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2222,44,75777.00,Master,Canada,Low Value,28.66,2,0.1667
2223,47,7500.00,2n Cycle,United States,Low Value,28.66,2,0.1667
2224,63,33562.00,Master,Australia,Low Value,28.66,2,0.1667
2225,56,57642.00,PhD,Germany,Low Value,21.50,4,0.1667
2226,58,58554.00,Graduation,Canada,Low Value,21.50,4,0.1667
2227,47,63777.00,Graduation,Canada,Low Value,21.50,4,0.1667
2228,64,57967.00,Graduation,Australia,Low Value,21.50,4,0.1667
2229,48,0.00,2n Cycle,Canada,Low Value,43.00,2,0.1667
2230,54,24434.00,Graduation,United Kingdom,Low Value,14.33,4,0.1667
2231,42,11012.00,Graduation,Germany,Low Value,28.66,2,0.1667
2232,56,44802.00,Master,Canada,Low Value,28.66,2,0.1667
2233,40,26816.00,Graduation,Germany,Low Value,21.50,4,0.1667
2234,49,666666.00,Graduation,Australia,Low Value,43.00,2,0.1667
2235,52,34421.00,Graduation,Australia,Low Value,14.33,4,0.1667
2236,59,61223.00,Graduation,Canada,Low Value,43.00,2,0.1667
2237,80,64014.00,PhD,Germany,Low Value,43.00,2,0.1667
2238,45,56981.00,Graduation,Australia,Low Value,21.50,4,0.1667
2239,70,69245.00,Master,United Kingdom,Low Value,21.50,4,0.1667
2240,72,52869.00,PhD,Canada,Low Value,21.50,4,0.1667
