Age,Income,Education,TotalPurchases,AverageSpend,CampaignChannel,Response
50,33181.00,"Master",0,0,"Display Ads",0
50,33181.00,"Master",0,0,"Email",0
69,71113.00,"Graduation",0,0,"Email",0
69,71113.00,"Graduation",0,0,"SMS",0
69,71113.00,"Graduation",0,0,"Social Media",0
69,71113.00,"Graduation",0,0,"Google Search Ads",0
69,71113.00,"Graduation",0,0,"Display Ads",0
69,71113.00,"Graduation",0,0,"Email",0
40,71952.00,"Graduation",0,0,"Email",0
40,71952.00,"Graduation",0,0,"SMS",0
40,71952.00,"Graduation",0,0,"Social Media",0
40,71952.00,"Graduation",0,0,"Google Search Ads",0
40,71952.00,"Graduation",0,0,"Display Ads",0
40,71952.00,"Graduation",0,0,"Email",0
60,69759.00,"PhD",0,0,"Email",0
60,69759.00,"PhD",0,0,"SMS",0
60,69759.00,"PhD",0,0,"Social Media",0
60,69759.00,"PhD",0,0,"Google Search Ads",0
60,69759.00,"PhD",0,0,"Display Ads",0
60,69759.00,"PhD",0,0,"Email",0
52,72099.00,"Graduation",0,0,"Email",0
52,72099.00,"Graduation",0,0,"SMS",0
52,72099.00,"Graduation",0,0,"Social Media",0
52,72099.00,"Graduation",0,0,"Google Search Ads",0
52,72099.00,"Graduation",0,0,"Display Ads",0
52,72099.00,"Graduation",0,0,"Email",0
50,60000.00,"PhD",0,0,"Email",0
50,60000.00,"PhD",0,0,"SMS",0
50,60000.00,"PhD",0,0,"Social Media",0
50,60000.00,"PhD",0,0,"Google Search Ads",0
50,60000.00,"PhD",0,0,"Display Ads",0
50,60000.00,"PhD",0,0,"Email",0
48,38643.00,"Graduation",0,0,"Email",0
48,38643.00,"Graduation",0,0,"SMS",0
48,38643.00,"Graduation",0,0,"Social Media",0
48,38643.00,"Graduation",0,0,"Google Search Ads",0
48,38643.00,"Graduation",0,0,"Display Ads",0
48,38643.00,"Graduation",0,0,"Email",0
71,50737.00,"Graduation",0,0,"Email",0
71,50737.00,"Graduation",0,0,"SMS",0
71,50737.00,"Graduation",0,0,"Social Media",0
71,50737.00,"Graduation",0,0,"Google Search Ads",0
71,50737.00,"Graduation",0,0,"Display Ads",0
71,50737.00,"Graduation",0,0,"Email",0
57,68462.00,"PhD",0,0,"Email",0
57,68462.00,"PhD",0,0,"SMS",0
57,68462.00,"PhD",0,0,"Social Media",0
57,68462.00,"PhD",0,0,"Google Search Ads",0
57,68462.00,"PhD",0,0,"Display Ads",0
57,68462.00,"PhD",0,0,"Email",0
83,65073.00,"Master",0,0,"Email",0
83,65073.00,"Master",0,0,"SMS",0
83,65073.00,"Master",0,0,"Social Media",0
83,65073.00,"Master",0,0,"Google Search Ads",0
83,65073.00,"Master",0,0,"Display Ads",0
83,65073.00,"Master",0,0,"Email",0
78,46681.00,"PhD",0,0,"Email",0
78,46681.00,"PhD",0,0,"SMS",0
78,46681.00,"PhD",0,0,"Social Media",0
78,46681.00,"PhD",0,0,"Google Search Ads",0
78,46681.00,"PhD",0,0,"Display Ads",0
78,46681.00,"PhD",0,0,"Email",0
69,78618.00,"Graduation",0,0,"Email",0
69,78618.00,"Graduation",0,0,"SMS",0
69,78618.00,"Graduation",0,0,"Social Media",0
69,78618.00,"Graduation",0,0,"Google Search Ads",0
69,78618.00,"Graduation",0,0,"Display Ads",0
69,78618.00,"Graduation",0,0,"Email",0
57,62187.00,"PhD",0,0,"Email",0
57,62187.00,"PhD",0,0,"SMS",0
57,62187.00,"PhD",0,0,"Social Media",0
57,62187.00,"PhD",0,0,"Google Search Ads",0
57,62187.00,"PhD",0,0,"Display Ads",0
57,62187.00,"PhD",0,0,"Email",0
48,28442.00,"Graduation",0,0,"Email",0
48,28442.00,"Graduation",0,0,"SMS",0
48,28442.00,"Graduation",0,0,"Social Media",0
48,28442.00,"Graduation",0,0,"Google Search Ads",0
48,28442.00,"Graduation",0,0,"Display Ads",0
48,28442.00,"Graduation",0,0,"Email",0
48,37717.00,"PhD",0,0,"Email",0
48,37717.00,"PhD",0,0,"SMS",0
48,37717.00,"PhD",0,0,"Social Media",0
48,37717.00,"PhD",0,0,"Google Search Ads",0
48,37717.00,"PhD",0,0,"Display Ads",0
48,37717.00,"PhD",0,0,"Email",0
59,51479.00,"Graduation",0,0,"Email",0
59,51479.00,"Graduation",0,0,"SMS",0
59,51479.00,"Graduation",0,0,"Social Media",0
59,51479.00,"Graduation",0,0,"Google Search Ads",0
59,51479.00,"Graduation",0,0,"Display Ads",0
59,51479.00,"Graduation",0,0,"Email",0
57,54803.00,"Graduation",0,0,"Email",0
57,54803.00,"Graduation",0,0,"SMS",0
57,54803.00,"Graduation",0,0,"Social Media",0
57,54803.00,"Graduation",0,0,"Google Search Ads",0
57,54803.00,"Graduation",0,0,"Display Ads",0
57,54803.00,"Graduation",0,0,"Email",0
66,79530.00,"Graduation",0,0,"Email",0
66,79530.00,"Graduation",0,0,"SMS",0
66,79530.00,"Graduation",0,0,"Social Media",0
66,79530.00,"Graduation",0,0,"Google Search Ads",0
66,79530.00,"Graduation",0,0,"Display Ads",0
66,79530.00,"Graduation",0,0,"Email",0
50,31615.00,"Graduation",0,0,"Email",0
50,31615.00,"Graduation",0,0,"SMS",0
50,31615.00,"Graduation",0,0,"Social Media",0
50,31615.00,"Graduation",0,0,"Google Search Ads",0
50,31615.00,"Graduation",0,0,"Display Ads",0
50,31615.00,"Graduation",0,0,"Email",0
64,72025.00,"Graduation",0,0,"Email",0
64,72025.00,"Graduation",0,0,"SMS",0
64,72025.00,"Graduation",0,0,"Social Media",0
64,72025.00,"Graduation",0,0,"Google Search Ads",0
64,72025.00,"Graduation",0,0,"Display Ads",0
64,72025.00,"Graduation",0,0,"Email",0
51,52614.00,"PhD",0,0,"Email",0
51,52614.00,"PhD",0,0,"SMS",0
51,52614.00,"PhD",0,0,"Social Media",0
51,52614.00,"PhD",0,0,"Google Search Ads",0
51,52614.00,"PhD",0,0,"Display Ads",0
51,52614.00,"PhD",0,0,"Email",0
42,35684.00,"2n Cycle",0,0,"Email",0
42,35684.00,"2n Cycle",0,0,"SMS",0
42,35684.00,"2n Cycle",0,0,"Social Media",0
42,35684.00,"2n Cycle",0,0,"Google Search Ads",0
42,35684.00,"2n Cycle",0,0,"Display Ads",0
42,35684.00,"2n Cycle",0,0,"Email",0
51,48178.00,"Graduation",0,0,"Email",0
51,48178.00,"Graduation",0,0,"SMS",0
51,48178.00,"Graduation",0,0,"Social Media",0
51,48178.00,"Graduation",0,0,"Google Search Ads",0
51,48178.00,"Graduation",0,0,"Display Ads",0
51,48178.00,"Graduation",0,0,"Email",0
56,29548.00,"Master",0,0,"Email",0
56,29548.00,"Master",0,0,"SMS",0
56,29548.00,"Master",0,0,"Social Media",0
56,29548.00,"Master",0,0,"Google Search Ads",0
56,29548.00,"Master",0,0,"Display Ads",0
56,29548.00,"Master",0,0,"Email",0
60,63810.00,"Graduation",0,0,"Email",0
60,63810.00,"Graduation",0,0,"SMS",0
60,63810.00,"Graduation",0,0,"Social Media",0
60,63810.00,"Graduation",0,0,"Google Search Ads",0
60,63810.00,"Graduation",0,0,"Display Ads",0
60,63810.00,"Graduation",0,0,"Email",0
54,38578.00,"PhD",0,0,"Email",0
54,38578.00,"PhD",0,0,"SMS",0
54,38578.00,"PhD",0,0,"Social Media",0
54,38578.00,"PhD",0,0,"Google Search Ads",0
54,38578.00,"PhD",0,0,"Display Ads",0
54,38578.00,"PhD",0,0,"Email",0
51,46098.00,"Master",0,0,"Email",0
51,46098.00,"Master",0,0,"SMS",0
51,46098.00,"Master",0,0,"Social Media",0
51,46098.00,"Master",0,0,"Google Search Ads",0
51,46098.00,"Master",0,0,"Display Ads",0
51,46098.00,"Master",0,0,"Email",0
56,22585.00,"Graduation",0,0,"Email",0
56,22585.00,"Graduation",0,0,"SMS",0
56,22585.00,"Graduation",0,0,"Social Media",0
56,22585.00,"Graduation",0,0,"Google Search Ads",0
56,22585.00,"Graduation",0,0,"Display Ads",0
56,22585.00,"Graduation",0,0,"Email",0
37,30279.00,"Graduation",0,0,"Email",0
37,30279.00,"Graduation",0,0,"SMS",0
37,30279.00,"Graduation",0,0,"Social Media",0
37,30279.00,"Graduation",0,0,"Google Search Ads",0
37,30279.00,"Graduation",0,0,"Display Ads",0
37,30279.00,"Graduation",0,0,"Email",0
65,66426.00,"PhD",0,0,"Email",0
65,66426.00,"PhD",0,0,"SMS",0
65,66426.00,"PhD",0,0,"Social Media",0
65,66426.00,"PhD",0,0,"Google Search Ads",0
65,66426.00,"PhD",0,0,"Display Ads",0
65,66426.00,"PhD",0,0,"Email",0
57,30822.00,"Graduation",0,0,"Email",0
57,30822.00,"Graduation",0,0,"SMS",0
57,30822.00,"Graduation",0,0,"Social Media",0
57,30822.00,"Graduation",0,0,"Google Search Ads",0
57,30822.00,"Graduation",0,0,"Display Ads",0
57,30822.00,"Graduation",0,0,"Email",0
57,33581.00,"PhD",0,0,"Email",0
57,33581.00,"PhD",0,0,"SMS",0
57,33581.00,"PhD",0,0,"Social Media",0
57,33581.00,"PhD",0,0,"Google Search Ads",0
57,33581.00,"PhD",0,0,"Display Ads",0
57,33581.00,"PhD",0,0,"Email",0
41,19986.00,"Graduation",0,0,"Email",0
41,19986.00,"Graduation",0,0,"SMS",0
41,19986.00,"Graduation",0,0,"Social Media",0
41,19986.00,"Graduation",0,0,"Google Search Ads",0
41,19986.00,"Graduation",0,0,"Display Ads",0
41,19986.00,"Graduation",0,0,"Email",0
72,27421.00,"Graduation",0,0,"Email",0
72,27421.00,"Graduation",0,0,"SMS",0
72,27421.00,"Graduation",0,0,"Social Media",0
72,27421.00,"Graduation",0,0,"Google Search Ads",0
72,27421.00,"Graduation",0,0,"Display Ads",0
72,27421.00,"Graduation",0,0,"Email",0
53,35688.00,"2n Cycle",0,0,"Email",0
53,35688.00,"2n Cycle",0,0,"SMS",0
53,35688.00,"2n Cycle",0,0,"Social Media",0
53,35688.00,"2n Cycle",0,0,"Google Search Ads",0
53,35688.00,"2n Cycle",0,0,"Display Ads",0
53,35688.00,"2n Cycle",0,0,"Email",0
45,36143.00,"Master",0,0,"Email",0
45,36143.00,"Master",0,0,"SMS",0
45,36143.00,"Master",0,0,"Social Media",0
45,36143.00,"Master",0,0,"Google Search Ads",0
45,36143.00,"Master",0,0,"Display Ads",0
45,36143.00,"Master",0,0,"Email",0
55,10245.00,"Graduation",0,0,"Email",0
55,10245.00,"Graduation",0,0,"SMS",0
55,10245.00,"Graduation",0,0,"Social Media",0
55,10245.00,"Graduation",0,0,"Google Search Ads",0
55,10245.00,"Graduation",0,0,"Display Ads",0
55,10245.00,"Graduation",0,0,"Email",0
58,43795.00,"Master",0,0,"Email",0
58,43795.00,"Master",0,0,"SMS",0
58,43795.00,"Master",0,0,"Social Media",0
58,43795.00,"Master",0,0,"Google Search Ads",0
58,43795.00,"Master",0,0,"Display Ads",0
58,43795.00,"Master",0,0,"Email",0
66,63381.00,"Graduation",0,0,"Email",0
66,63381.00,"Graduation",0,0,"SMS",0
66,63381.00,"Graduation",0,0,"Social Media",0
66,63381.00,"Graduation",0,0,"Google Search Ads",0
66,63381.00,"Graduation",0,0,"Display Ads",0
66,63381.00,"Graduation",0,0,"Email",0
77,38823.00,"Graduation",0,0,"Email",0
77,38823.00,"Graduation",0,0,"SMS",0
77,38823.00,"Graduation",0,0,"Social Media",0
77,38823.00,"Graduation",0,0,"Google Search Ads",0
77,38823.00,"Graduation",0,0,"Display Ads",0
77,38823.00,"Graduation",0,0,"Email",0
58,83664.00,"PhD",0,0,"Email",0
58,83664.00,"PhD",0,0,"SMS",0
58,83664.00,"PhD",0,0,"Social Media",0
58,83664.00,"PhD",0,0,"Google Search Ads",0
58,83664.00,"PhD",0,0,"Display Ads",0
58,83664.00,"PhD",0,0,"Email",0
47,90300.00,"Graduation",0,0,"Email",0
47,90300.00,"Graduation",0,0,"SMS",0
47,90300.00,"Graduation",0,0,"Social Media",0
47,90300.00,"Graduation",0,0,"Google Search Ads",0
47,90300.00,"Graduation",0,0,"Display Ads",0
47,90300.00,"Graduation",0,0,"Email",0
47,62499.00,"Master",0,0,"Email",0
47,62499.00,"Master",0,0,"SMS",0
47,62499.00,"Master",0,0,"Social Media",0
47,62499.00,"Master",0,0,"Google Search Ads",0
47,62499.00,"Master",0,0,"Display Ads",0
47,62499.00,"Master",0,0,"Email",0
33,74293.00,"Graduation",0,0,"Email",0
33,74293.00,"Graduation",0,0,"SMS",0
33,74293.00,"Graduation",0,0,"Social Media",0
33,74293.00,"Graduation",0,0,"Google Search Ads",0
33,74293.00,"Graduation",0,0,"Display Ads",0
33,74293.00,"Graduation",0,0,"Email",0
80,51012.00,"PhD",0,0,"Email",0
80,51012.00,"PhD",0,0,"SMS",0
80,51012.00,"PhD",0,0,"Social Media",0
80,51012.00,"PhD",0,0,"Google Search Ads",0
80,51012.00,"PhD",0,0,"Display Ads",0
80,51012.00,"PhD",0,0,"Email",0
58,70777.00,"Master",0,0,"Email",0
58,70777.00,"Master",0,0,"SMS",0
58,70777.00,"Master",0,0,"Social Media",0
58,70777.00,"Master",0,0,"Google Search Ads",0
58,70777.00,"Master",0,0,"Display Ads",0
58,70777.00,"Master",0,0,"Email",0
35,68682.00,"PhD",0,0,"Email",0
35,68682.00,"PhD",0,0,"SMS",0
35,68682.00,"PhD",0,0,"Social Media",0
35,68682.00,"PhD",0,0,"Google Search Ads",0
35,68682.00,"PhD",0,0,"Display Ads",0
35,68682.00,"PhD",0,0,"Email",0
55,43824.00,"Graduation",0,0,"Email",0
55,43824.00,"Graduation",0,0,"SMS",0
55,43824.00,"Graduation",0,0,"Social Media",0
55,43824.00,"Graduation",0,0,"Google Search Ads",0
55,43824.00,"Graduation",0,0,"Display Ads",0
55,43824.00,"Graduation",0,0,"Email",0
42,15345.00,"Graduation",0,0,"Email",0
42,15345.00,"Graduation",0,0,"SMS",0
42,15345.00,"Graduation",0,0,"Social Media",0
42,15345.00,"Graduation",0,0,"Google Search Ads",0
42,15345.00,"Graduation",0,0,"Display Ads",0
42,15345.00,"Graduation",0,0,"Email",0
39,23442.00,"Graduation",0,0,"Email",0
39,23442.00,"Graduation",0,0,"SMS",0
39,23442.00,"Graduation",0,0,"Social Media",0
39,23442.00,"Graduation",0,0,"Google Search Ads",0
39,23442.00,"Graduation",0,0,"Display Ads",0
39,23442.00,"Graduation",0,0,"Email",0
46,14515.00,"2n Cycle",0,0,"Email",0
46,14515.00,"2n Cycle",0,0,"SMS",0
46,14515.00,"2n Cycle",0,0,"Social Media",0
46,14515.00,"2n Cycle",0,0,"Google Search Ads",0
46,14515.00,"2n Cycle",0,0,"Display Ads",0
46,14515.00,"2n Cycle",0,0,"Email",0
70,31395.00,"2n Cycle",0,0,"Email",0
70,31395.00,"2n Cycle",0,0,"SMS",0
70,31395.00,"2n Cycle",0,0,"Social Media",0
70,31395.00,"2n Cycle",0,0,"Google Search Ads",0
70,31395.00,"2n Cycle",0,0,"Display Ads",0
70,31395.00,"2n Cycle",0,0,"Email",0
61,75276.00,"Graduation",0,0,"Email",0
61,75276.00,"Graduation",0,0,"SMS",0
61,75276.00,"Graduation",0,0,"Social Media",0
61,75276.00,"Graduation",0,0,"Google Search Ads",0
61,75276.00,"Graduation",0,0,"Display Ads",0
61,75276.00,"Graduation",0,0,"Email",0
52,42373.00,"Graduation",0,0,"Email",0
52,42373.00,"Graduation",0,0,"SMS",0
52,42373.00,"Graduation",0,0,"Social Media",0
52,42373.00,"Graduation",0,0,"Google Search Ads",0
52,42373.00,"Graduation",0,0,"Display Ads",0
52,42373.00,"Graduation",0,0,"Email",0
66,30507.00,"Graduation",0,0,"Email",0
66,30507.00,"Graduation",0,0,"SMS",0
66,30507.00,"Graduation",0,0,"Social Media",0
66,30507.00,"Graduation",0,0,"Google Search Ads",0
66,30507.00,"Graduation",0,0,"Display Ads",0
66,30507.00,"Graduation",0,0,"Email",0
71,55521.00,"PhD",0,0,"Email",0
71,55521.00,"PhD",0,0,"SMS",0
71,55521.00,"PhD",0,0,"Social Media",0
71,55521.00,"PhD",0,0,"Google Search Ads",0
71,55521.00,"PhD",0,0,"Display Ads",0
71,55521.00,"PhD",0,0,"Email",0
61,48006.00,"Graduation",0,0,"Email",0
61,48006.00,"Graduation",0,0,"SMS",0
61,48006.00,"Graduation",0,0,"Social Media",0
61,48006.00,"Graduation",0,0,"Google Search Ads",0
61,48006.00,"Graduation",0,0,"Display Ads",0
61,48006.00,"Graduation",0,0,"Email",0
54,27213.00,"PhD",0,0,"Email",0
54,27213.00,"PhD",0,0,"SMS",0
54,27213.00,"PhD",0,0,"Social Media",0
54,27213.00,"PhD",0,0,"Google Search Ads",0
54,27213.00,"PhD",0,0,"Display Ads",0
54,27213.00,"PhD",0,0,"Email",0
55,65808.00,"PhD",0,0,"Email",0
55,65808.00,"PhD",0,0,"SMS",0
55,65808.00,"PhD",0,0,"Social Media",0
55,65808.00,"PhD",0,0,"Google Search Ads",0
55,65808.00,"PhD",0,0,"Display Ads",0
55,65808.00,"PhD",0,0,"Email",0
52,30351.00,"PhD",0,0,"Email",0
52,30351.00,"PhD",0,0,"SMS",0
52,30351.00,"PhD",0,0,"Social Media",0
52,30351.00,"PhD",0,0,"Google Search Ads",0
52,30351.00,"PhD",0,0,"Display Ads",0
52,30351.00,"PhD",0,0,"Email",0
63,50437.00,"Graduation",0,0,"Email",0
63,50437.00,"Graduation",0,0,"SMS",0
63,50437.00,"Graduation",0,0,"Social Media",0
63,50437.00,"Graduation",0,0,"Google Search Ads",0
63,50437.00,"Graduation",0,0,"Display Ads",0
63,50437.00,"Graduation",0,0,"Email",0
44,23616.00,"2n Cycle",0,0,"Email",0
44,23616.00,"2n Cycle",0,0,"SMS",0
44,23616.00,"2n Cycle",0,0,"Social Media",0
44,23616.00,"2n Cycle",0,0,"Google Search Ads",0
44,23616.00,"2n Cycle",0,0,"Display Ads",0
44,23616.00,"2n Cycle",0,0,"Email",0
50,53858.00,"Graduation",0,0,"Email",0
50,53858.00,"Graduation",0,0,"SMS",0
50,53858.00,"Graduation",0,0,"Social Media",0
50,53858.00,"Graduation",0,0,"Google Search Ads",0
50,53858.00,"Graduation",0,0,"Display Ads",0
50,53858.00,"Graduation",0,0,"Email",0
71,66465.00,"PhD",0,0,"Email",0
71,66465.00,"PhD",0,0,"SMS",0
71,66465.00,"PhD",0,0,"Social Media",0
71,66465.00,"PhD",0,0,"Google Search Ads",0
71,66465.00,"PhD",0,0,"Display Ads",0
71,66465.00,"PhD",0,0,"Email",0
39,46923.00,"Graduation",0,0,"Email",0
39,46923.00,"Graduation",0,0,"SMS",0
39,46923.00,"Graduation",0,0,"Social Media",0
39,46923.00,"Graduation",0,0,"Google Search Ads",0
39,46923.00,"Graduation",0,0,"Display Ads",0
39,46923.00,"Graduation",0,0,"Email",0
64,75072.00,"Graduation",0,0,"Email",0
64,75072.00,"Graduation",0,0,"SMS",0
64,75072.00,"Graduation",0,0,"Social Media",0
64,75072.00,"Graduation",0,0,"Google Search Ads",0
64,75072.00,"Graduation",0,0,"Display Ads",0
64,75072.00,"Graduation",0,0,"Email",0
83,75865.00,"PhD",0,0,"Email",0
83,75865.00,"PhD",0,0,"SMS",0
83,75865.00,"PhD",0,0,"Social Media",0
83,75865.00,"PhD",0,0,"Google Search Ads",0
83,75865.00,"PhD",0,0,"Display Ads",0
83,75865.00,"PhD",0,0,"Email",0
51,19789.00,"2n Cycle",0,0,"Email",0
51,19789.00,"2n Cycle",0,0,"SMS",0
51,19789.00,"2n Cycle",0,0,"Social Media",0
51,19789.00,"2n Cycle",0,0,"Google Search Ads",0
51,19789.00,"2n Cycle",0,0,"Display Ads",0
51,19789.00,"2n Cycle",0,0,"Email",0
32,80134.00,"Graduation",0,0,"Email",0
32,80134.00,"Graduation",0,0,"SMS",0
32,80134.00,"Graduation",0,0,"Social Media",0
32,80134.00,"Graduation",0,0,"Google Search Ads",0
32,80134.00,"Graduation",0,0,"Display Ads",0
32,80134.00,"Graduation",0,0,"Email",0
45,91065.00,"Graduation",0,0,"Email",0
45,91065.00,"Graduation",0,0,"SMS",0
45,91065.00,"Graduation",0,0,"Social Media",0
45,91065.00,"Graduation",0,0,"Google Search Ads",0
45,91065.00,"Graduation",0,0,"Display Ads",0
45,91065.00,"Graduation",0,0,"Email",0
55,49505.00,"Master",0,0,"Email",0
55,49505.00,"Master",0,0,"SMS",0
55,49505.00,"Master",0,0,"Social Media",0
55,49505.00,"Master",0,0,"Google Search Ads",0
55,49505.00,"Master",0,0,"Display Ads",0
55,49505.00,"Master",0,0,"Email",0
53,37401.00,"PhD",0,0,"Email",0
53,37401.00,"PhD",0,0,"SMS",0
53,37401.00,"PhD",0,0,"Social Media",0
53,37401.00,"PhD",0,0,"Google Search Ads",0
53,37401.00,"PhD",0,0,"Display Ads",0
53,37401.00,"PhD",0,0,"Email",0
43,30096.00,"Graduation",0,0,"Email",0
43,30096.00,"Graduation",0,0,"SMS",0
43,30096.00,"Graduation",0,0,"Social Media",0
43,30096.00,"Graduation",0,0,"Google Search Ads",0
43,30096.00,"Graduation",0,0,"Display Ads",0
43,30096.00,"Graduation",0,0,"Email",0
44,18492.00,"Master",0,0,"Email",0
44,18492.00,"Master",0,0,"SMS",0
44,18492.00,"Master",0,0,"Social Media",0
44,18492.00,"Master",0,0,"Google Search Ads",0
44,18492.00,"Master",0,0,"Display Ads",0
44,18492.00,"Master",0,0,"Email",0
52,82584.00,"Master",0,0,"Email",0
52,82584.00,"Master",0,0,"SMS",0
52,82584.00,"Master",0,0,"Social Media",0
52,82584.00,"Master",0,0,"Google Search Ads",0
52,82584.00,"Master",0,0,"Display Ads",0
52,82584.00,"Master",0,0,"Email",0
85,93027.00,"PhD",0,0,"Email",0
85,93027.00,"PhD",0,0,"SMS",0
85,93027.00,"PhD",0,0,"Social Media",0
85,93027.00,"PhD",0,0,"Google Search Ads",0
85,93027.00,"PhD",0,0,"Display Ads",0
85,93027.00,"PhD",0,0,"Email",0
73,48686.00,"Graduation",0,0,"Email",0
73,48686.00,"Graduation",0,0,"SMS",0
73,48686.00,"Graduation",0,0,"Social Media",0
73,48686.00,"Graduation",0,0,"Google Search Ads",0
73,48686.00,"Graduation",0,0,"Display Ads",0
73,48686.00,"Graduation",0,0,"Email",0
40,92910.00,"Graduation",0,0,"Email",0
40,92910.00,"Graduation",0,0,"SMS",0
40,92910.00,"Graduation",0,0,"Social Media",0
40,92910.00,"Graduation",0,0,"Google Search Ads",0
40,92910.00,"Graduation",0,0,"Display Ads",0
40,92910.00,"Graduation",0,0,"Email",0
37,75433.00,"Graduation",0,0,"Email",0
37,75433.00,"Graduation",0,0,"SMS",0
37,75433.00,"Graduation",0,0,"Social Media",0
37,75433.00,"Graduation",0,0,"Google Search Ads",0
37,75433.00,"Graduation",0,0,"Display Ads",0
37,75433.00,"Graduation",0,0,"Email",0
37,10404.00,"2n Cycle",0,0,"Email",0
37,10404.00,"2n Cycle",0,0,"SMS",0
37,10404.00,"2n Cycle",0,0,"Social Media",0
37,10404.00,"2n Cycle",0,0,"Google Search Ads",0
37,10404.00,"2n Cycle",0,0,"Display Ads",0
37,10404.00,"2n Cycle",0,0,"Email",0
58,61314.00,"Graduation",0,0,"Email",0
58,61314.00,"Graduation",0,0,"SMS",0
58,61314.00,"Graduation",0,0,"Social Media",0
58,61314.00,"Graduation",0,0,"Google Search Ads",0
58,61314.00,"Graduation",0,0,"Display Ads",0
58,61314.00,"Graduation",0,0,"Email",0
65,84865.00,"PhD",0,0,"Email",0
65,84865.00,"PhD",0,0,"SMS",0
65,84865.00,"PhD",0,0,"Social Media",0
65,84865.00,"PhD",0,0,"Google Search Ads",0
65,84865.00,"PhD",0,0,"Display Ads",0
65,84865.00,"PhD",0,0,"Email",0
37,42387.00,"Graduation",0,0,"Email",0
37,42387.00,"Graduation",0,0,"SMS",0
37,42387.00,"Graduation",0,0,"Social Media",0
37,42387.00,"Graduation",0,0,"Google Search Ads",0
37,42387.00,"Graduation",0,0,"Display Ads",0
37,42387.00,"Graduation",0,0,"Email",0
59,67309.00,"2n Cycle",0,0,"Email",0
59,67309.00,"2n Cycle",0,0,"SMS",0
59,67309.00,"2n Cycle",0,0,"Social Media",0
59,67309.00,"2n Cycle",0,0,"Google Search Ads",0
59,67309.00,"2n Cycle",0,0,"Display Ads",0
59,67309.00,"2n Cycle",0,0,"Email",0
62,75236.00,"Graduation",0,0,"Email",0
62,75236.00,"Graduation",0,0,"SMS",0
62,75236.00,"Graduation",0,0,"Social Media",0
62,75236.00,"Graduation",0,0,"Google Search Ads",0
62,75236.00,"Graduation",0,0,"Display Ads",0
62,75236.00,"Graduation",0,0,"Email",0
56,30015.00,"Graduation",0,0,"Email",0
56,30015.00,"Graduation",0,0,"SMS",0
56,30015.00,"Graduation",0,0,"Social Media",0
56,30015.00,"Graduation",0,0,"Google Search Ads",0
56,30015.00,"Graduation",0,0,"Display Ads",0
56,30015.00,"Graduation",0,0,"Email",0
70,50943.00,"Master",0,0,"Email",0
70,50943.00,"Master",0,0,"SMS",0
70,50943.00,"Master",0,0,"Social Media",0
70,50943.00,"Master",0,0,"Google Search Ads",0
70,50943.00,"Master",0,0,"Display Ads",0
70,50943.00,"Master",0,0,"Email",0
60,67272.00,"Graduation",0,0,"Email",0
60,67272.00,"Graduation",0,0,"SMS",0
60,67272.00,"Graduation",0,0,"Social Media",0
60,67272.00,"Graduation",0,0,"Google Search Ads",0
60,67272.00,"Graduation",0,0,"Display Ads",0
60,67272.00,"Graduation",0,0,"Email",0
77,51529.00,"Master",0,0,"Email",0
77,51529.00,"Master",0,0,"SMS",0
77,51529.00,"Master",0,0,"Social Media",0
77,51529.00,"Master",0,0,"Google Search Ads",0
77,51529.00,"Master",0,0,"Display Ads",0
77,51529.00,"Master",0,0,"Email",0
55,32011.00,"PhD",0,0,"Email",0
55,32011.00,"PhD",0,0,"SMS",0
55,32011.00,"PhD",0,0,"Social Media",0
55,32011.00,"PhD",0,0,"Google Search Ads",0
55,32011.00,"PhD",0,0,"Display Ads",0
55,32011.00,"PhD",0,0,"Email",0
40,7500.00,"2n Cycle",0,0,"Email",0
40,7500.00,"2n Cycle",0,0,"SMS",0
40,7500.00,"2n Cycle",0,0,"Social Media",0
40,7500.00,"2n Cycle",0,0,"Google Search Ads",0
40,7500.00,"2n Cycle",0,0,"Display Ads",0
40,7500.00,"2n Cycle",0,0,"Email",0
37,28691.00,"Graduation",0,0,"Email",0
